fold,inner,base_id,family,context,smoothing,candidate_id,score
5,3,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.3208622341598316
5,3,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.3430633534032831
5,3,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.3438573914086227
5,3,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.31479151849592746
5,3,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.2993788188865288
5,3,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.32932829492600857
5,3,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.3266760902607541
5,3,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.3074910610114093
5,3,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.308450230047744
5,3,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.3220925040786019
5,3,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.32172221509113874
5,3,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.29679690041897633
5,3,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.3001401732624019
5,3,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.3207769966200739
5,3,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3267322691039448
5,3,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.30328431479442264
5,3,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.30636961093618315
5,3,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.3414484277223248
5,3,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.33983048418070244
5,3,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.3060227119909036
5,3,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.30632743837715065
5,3,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.34294930599516166
5,3,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.3450593765542175
5,3,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.31937944195012397
5,3,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.308948631635839
5,3,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.349318575644195
5,3,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.3488901257772469
5,3,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.3221736277436886
5,3,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.3056614793538477
5,3,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.34873873515843573
5,3,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.34858035144786464
5,3,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.3194814124600557
5,3,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.3059821915885866
5,3,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.3392500415453877
5,3,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.33984873143266925
5,3,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.316338860703867
5,3,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.31073219416643894
5,3,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.3374079080033543
5,3,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.33327501222506206
5,3,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.30655423127985154
5,3,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.30541525392820357
5,3,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.33232218282022025
5,3,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.3298152949929231
5,3,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.3174693046050807
5,3,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.3200021722232022
